year,month,province_ifls1,district_ifls1,province,district,district_name,precip_cm,lat,lon
1956,6,,,15.0,7.0,tanjung jabung barat,8.76,-6.25,106.75
1956,6,,,15.0,6.0,tanjung jabung timur,8.76,-6.25,106.75
1956,6,12.0,2.0,12.0,3.0,tapanuli selatan,14.31,1.75,99.25
1956,6,12.0,3.0,12.0,4.0,tapanuli tengah,,1.75,98.75
1956,6,12.0,4.0,12.0,5.0,tapanuli utara,9.26,2.25,98.75
1956,6,63.0,5.0,63.0,5.0,tapin,17.85,-2.75,115.25
1956,6,,,64.0,73.0,tarakan,,3.25,117.75
1956,6,32.0,8.0,32.0,8.0,tasikmalaya,26.529999,-7.25,108.25
1956,6,12.0,74.0,12.0,74.0,tebing tinggi,5.05,3.25,99.25
1956,6,,,15.0,8.0,tebo,18.11,-7.75,112.75
1956,6,33.0,28.0,33.0,28.0,tegal,,-6.75,109.25
1956,6,33.0,76.0,33.0,76.0,tegal,,-6.75,109.25
1956,6,33.0,23.0,33.0,23.0,temanggung,26.939999,-7.25,110.25
1956,6,53.0,4.0,53.0,,timor tengah selatan,4.8599997,-9.75,124.25
1956,6,53.0,5.0,53.0,,timor tengah utara,3.5,-9.25,124.25
1956,6,,,12.0,6.0,toba samosir,6.75,2.75,99.25
1956,6,35.0,3.0,35.0,3.0,trenggalek,9.42,-8.25,111.75
1956,6,35.0,23.0,35.0,23.0,tuban,,-6.75,112.25
1956,6,,,18.0,8.0,tulangbawang,13.969999,-4.25,105.75
1956,6,35.0,4.0,35.0,4.0,tulungagung,12.8,-8.25,112.25
1956,6,73.0,71.0,73.0,71.0,ujung pandang,,-5.25,119.25
1956,6,54.0,4.0,54.0,,vikeke,27.59,-8.75,126.75
1956,6,73.0,13.0,73.0,13.0,wajo,22.92,-4.25,120.25
1956,6,,,18.0,7.0,way kanan,8.42,-4.75,104.25
1956,6,33.0,12.0,33.0,12.0,wonogiri,17.95,-7.75,111.25
1956,6,33.0,7.0,33.0,7.0,wonosobo,26.939999,-7.25,110.25
1956,6,82.0,8.0,92.0,4.0,yapen waropen,23.89,-1.75,136.75
1956,6,34.0,71.0,34.0,71.0,yogyakarta,16.84,-7.75,110.25
1956,7,11.0,5.0,,,aceh barat,14.63,4.75,96.25
1956,7,11.0,6.0,,,aceh besar,,5.75,95.25
1956,7,11.0,1.0,11.0,3.0,aceh selatan,18.939999,3.25,97.25
1956,7,,,11.0,2.0,aceh singkil,,2.25,97.75
1956,7,11.0,4.0,11.0,6.0,aceh tengah,13.5,3.75,97.25
1956,7,11.0,2.0,11.0,4.0,aceh tenggara,15.0,3.75,97.75
1956,7,11.0,3.0,11.0,5.0,aceh timur,14.94,4.75,97.75
1956,7,11.0,8.0,,,aceh utara,7.3300004,5.25,96.75
1956,7,,,92.0,1.0,adm. mimika,,-4.75,136.25
1956,7,,,92.0,3.0,adm. paniai,22.22,-3.25,136.75
1956,7,13.0,6.0,13.0,7.0,agam,14.51,-0.25,100.25
1956,7,54.0,9.0,54.0,,aileu,7.9800005,-8.75,125.75
1956,7,54.0,2.0,54.0,,ainaro,7.9800005,-8.75,125.75
1956,7,53.0,7.0,53.0,,alor,7.35,-8.25,124.25
1956,7,54.0,13.0,54.0,,ambeno,7.71,-9.25,124.25
1956,7,81.0,71.0,81.0,71.0,ambon,,-3.75,128.25
1956,7,12.0,6.0,12.0,8.0,asahan,,3.25,99.75
1956,7,,,14.0,72.0,b a t a m,,1.25,104.25
1956,7,51.0,3.0,51.0,3.0,badung,8.95,-8.25,115.25
1956,7,64.0,71.0,64.0,71.0,balikpapan,16.810001,-1.25,116.75
1956,7,11.0,71.0,,,banda aceh,,5.75,95.25
1956,7,18.0,71.0,18.0,71.0,bandar lampung,12.38,-5.25,105.25
1956,7,32.0,6.0,32.0,6.0,bandung,8.79,-6.75,107.75
1956,7,32.0,73.0,32.0,73.0,bandung,8.79,-6.75,107.75
1956,7,,,72.0,2.0,banggai,11.0,-0.75,123.25
1956,7,16.0,7.0,16.0,7.0,bangka,,-2.25,106.25
1956,7,35.0,26.0,35.0,26.0,bangkalan,,-6.75,112.75
1956,7,51.0,6.0,51.0,6.0,bangli,,-8.25,115.75
1956,7,63.0,3.0,63.0,3.0,banjar,14.57,-3.25,114.75
1956,7,,,63.0,30.0,banjar baru,14.57,-3.25,114.75
1956,7,63.0,71.0,63.0,71.0,banjarmasin,14.57,-3.25,114.75
1956,7,33.0,4.0,33.0,4.0,banjarnegara,17.57,-7.25,109.75
1956,7,73.0,3.0,73.0,3.0,bantaeng,10.67,-5.25,119.75
1956,7,34.0,2.0,34.0,2.0,bantul,12.68,-7.75,110.75
1956,7,33.0,2.0,33.0,2.0,banyumas,24.42,-7.25,109.25
1956,7,35.0,10.0,35.0,10.0,banyuwangi,12.559999,-8.25,114.25
1956,7,63.0,4.0,63.0,4.0,barito kuala,9.32,-2.75,114.75
1956,7,62.0,4.0,62.0,4.0,barito selatan,5.55,-1.75,114.75
1956,7,62.0,5.0,62.0,5.0,barito utara,6.8900003,-0.75,114.75
1956,7,73.0,10.0,73.0,10.0,barru,8.0,-4.25,119.75
1956,7,14.0,72.0,14.0,72.0,batam,,1.25,104.25
1956,7,33.0,25.0,33.0,25.0,batang,,-6.75,109.75
1956,7,15.0,4.0,15.0,4.0,batang hari,4.65,-1.75,103.75
1956,7,54.0,6.0,54.0,,baukau,14.99,-8.75,126.75
1956,7,32.0,18.0,32.0,18.0,bekasi,5.8599997,-6.25,107.25
1956,7,16.0,8.0,16.0,8.0,belitung,,-2.75,108.25
1956,7,53.0,6.0,53.0,,belu,15.18,-9.25,124.75
1956,7,14.0,5.0,14.0,8.0,bengkalis,,1.75,101.75
1956,7,17.0,71.0,17.0,71.0,bengkulu,20.560001,-3.75,102.25
1956,7,,,17.0,,bengkulu,20.560001,-3.75,102.25
1956,7,17.0,2.0,17.0,2.0,bengkulu lebong,14.32,-3.25,102.75
1956,7,17.0,1.0,17.0,1.0,bengkulu selatan,20.74,-4.25,103.25
1956,7,17.0,3.0,17.0,3.0,bengkulu utara,14.660001,-2.75,101.75
1956,7,64.0,3.0,64.0,5.0,berau,21.810001,1.75,117.75
1956,7,82.0,9.0,92.0,5.0,biak numfor,,-0.75,136.25
1956,7,52.0,6.0,52.0,6.0,bima,,-8.25,118.75
1956,7,12.0,76.0,12.0,76.0,binjai,24.27,3.75,108.25
1956,7,,,11.0,10.0,bireuen,7.3300004,5.25,96.75
1956,7,71.0,73.0,71.0,,bitung,,1.25,125.25
1956,7,35.0,5.0,35.0,5.0,blitar,16.33,-8.25,112.25
1956,7,35.0,72.0,35.0,72.0,blitar,16.33,-8.25,112.25
1956,7,33.0,16.0,33.0,16.0,blora,,-6.75,111.75
1956,7,54.0,12.0,54.0,,bobonaro,5.6400003,-8.75,125.25
1956,7,32.0,3.0,32.0,3.0,bogor,15.31,-6.75,106.75
1956,7,32.0,71.0,32.0,71.0,bogor,15.31,-6.75,106.75
1956,7,35.0,22.0,35.0,22.0,bojonegoro,2.94,-7.25,112.25
1956,7,71.0,2.0,71.0,,bolaang mengondow,7.0800004,0.75,124.25
1956,7,35.0,11.0,35.0,11.0,bondowoso,0.4,-7.75,114.25
1956,7,73.0,11.0,73.0,11.0,bone,17.03,-4.75,120.25
1956,7,33.0,9.0,33.0,9.0,boyolali,18.17,-7.75,110.25
1956,7,33.0,29.0,33.0,29.0,brebes,,-6.75,109.25
1956,7,13.0,75.0,13.0,75.0,bukittinggi,14.51,-0.25,100.25
1956,7,51.0,8.0,51.0,8.0,buleleng,8.95,-8.25,115.25
1956,7,64.0,4.0,64.0,,bulongan,13.969999,0.25,114.75
1956,7,73.0,2.0,73.0,2.0,bulukumba,19.72,-5.25,120.25
1956,7,,,15.0,9.0,bungo,2.79,-6.75,110.75
1956,7,15.0,2.0,15.0,,bungo tebo,9.08,-1.25,102.25
1956,7,72.0,4.0,72.0,,buol toli-toli,15.2300005,0.75,120.75
1956,7,74.0,1.0,74.0,1.0,buton,13.160001,-5.25,122.75
1956,7,32.0,9.0,32.0,9.0,ciamis,20.3,-7.25,108.75
1956,7,32.0,5.0,32.0,5.0,cianjur,20.23,-7.25,107.25
1956,7,33.0,1.0,33.0,1.0,cilacap,,-7.75,109.25
1956,7,,,32.0,78.0,cilegon,15.38,-6.25,106.25
1956,7,32.0,11.0,32.0,11.0,cirebon,,-6.75,108.75
1956,7,32.0,74.0,32.0,74.0,cirebon,,-6.75,108.75
1956,7,54.0,1.0,54.0,,cova lima,14.089999,-9.25,125.25
1956,7,,,14.0,73.0,d u m a i,10.76,1.75,101.25
1956,7,12.0,8.0,12.0,10.0,dairi,12.6,2.75,98.25
1956,7,12.0,10.0,12.0,12.0,deli serdang,17.6,3.75,98.75
1956,7,33.0,21.0,33.0,21.0,demak,2.79,-6.75,110.75
1956,7,51.0,71.0,51.0,71.0,denpasar,,-8.75,115.25
1956,7,,,32.0,77.0,depok,8.2,-6.25,106.75
1956,7,54.0,8.0,54.0,,dilli,7.9800005,-8.75,125.75
1956,7,52.0,5.0,52.0,5.0,dompu,,-8.25,118.75
1956,7,72.0,3.0,72.0,5.0,donggala,,-0.75,120.25
1956,7,53.0,10.0,53.0,11.0,ende,,-8.25,121.75
1956,7,73.0,16.0,73.0,16.0,enrekang,11.309999,-3.25,120.25
1956,7,54.0,11.0,54.0,,ermera,5.6400003,-8.75,125.25
1956,7,82.0,5.0,,,fak-fak,22.460001,-3.75,134.75
1956,7,53.0,8.0,53.0,9.0,flores timur,7.75,-8.25,123.25
1956,7,32.0,7.0,32.0,7.0,garut,11.09,-7.25,107.75
1956,7,51.0,4.0,51.0,4.0,gianyar,8.95,-8.25,115.25
1956,7,71.0,1.0,71.0,2.0,gorontalo,15.2,0.75,123.25
1956,7,71.0,71.0,71.0,2.0,gorontalo,15.2,0.75,123.25
1956,7,73.0,6.0,73.0,6.0,gowa,10.67,-5.25,119.75
1956,7,35.0,25.0,35.0,25.0,gresik,5.19,-7.25,112.75
1956,7,33.0,15.0,33.0,15.0,grobogan,10.57,-7.25,110.25
1956,7,34.0,3.0,34.0,3.0,gunung kidul,12.68,-7.75,110.75
1956,7,81.0,4.0,81.0,,halmahera tengah,,0.25,128.25
1956,7,63.0,6.0,63.0,6.0,hulu sei selatan,7.4300003,-2.75,115.25
1956,7,63.0,7.0,63.0,7.0,hulu sei tengah,7.4300003,-2.75,115.25
1956,7,63.0,8.0,63.0,8.0,hulu sei utara,5.84,-2.25,115.25
1956,7,14.0,2.0,14.0,3.0,indragiri hilir,,-0.25,103.75
1956,7,14.0,1.0,14.0,2.0,indragiri hulu,14.25,-0.25,102.25
1956,7,32.0,14.0,32.0,14.0,indramayu,,-6.25,108.25
1956,7,31.0,74.0,31.0,74.0,jakarta barat,8.2,-6.25,106.75
1956,7,31.0,73.0,31.0,73.0,jakarta pusat,8.2,-6.25,106.75
1956,7,31.0,71.0,31.0,71.0,jakarta selatan,8.2,-6.25,106.75
1956,7,31.0,72.0,31.0,72.0,jakarta timur,8.2,-6.25,106.75
1956,7,31.0,75.0,31.0,75.0,jakarta utara,8.2,-6.25,106.75
1956,7,15.0,71.0,15.0,71.0,jambi,4.65,-1.75,103.75
1956,7,82.0,3.0,93.0,4.0,jayapura,8.83,-2.75,139.75
1956,7,82.0,2.0,93.0,2.0,jayawijaya,19.289999,-4.25,139.75
1956,7,35.0,9.0,35.0,9.0,jember,11.89,-8.25,113.75
1956,7,51.0,1.0,51.0,1.0,jembrana,6.9900002,-8.25,114.75
1956,7,73.0,4.0,73.0,4.0,jeneponto,10.67,-5.25,119.75
1956,7,33.0,20.0,33.0,20.0,jepara,,-6.25,110.75
1956,7,35.0,17.0,35.0,17.0,jombang,2.94,-7.25,112.25
1956,7,14.0,4.0,14.0,6.0,kampar,17.86,0.25,101.75
1956,7,62.0,3.0,62.0,3.0,kapuas,11.46,-3.25,114.25
1956,7,61.0,6.0,61.0,,kapuas hulu,20.53,1.25,113.25
1956,7,51.0,7.0,51.0,7.0,karang asem,,-8.25,115.75
1956,7,33.0,13.0,33.0,13.0,karanganyar,18.17,-7.75,110.25
1956,7,32.0,17.0,32.0,17.0,karawang,5.8599997,-6.25,107.25
1956,7,,,14.0,11.0,karimun,,1.25,103.25
1956,7,12.0,9.0,12.0,11.0,karo,12.719999,3.25,98.25
1956,7,33.0,5.0,33.0,5.0,kebumen,32.86,-7.75,109.75
1956,7,35.0,6.0,35.0,6.0,kediri,7.12,-7.75,112.25
1956,7,35.0,71.0,35.0,71.0,kediri,7.12,-7.75,112.25
1956,7,33.0,24.0,33.0,24.0,kendal,,-6.75,110.25
1956,7,74.0,3.0,74.0,3.0,kendari,9.93,-3.75,122.25
1956,7,,,13.0,1.0,kepulauan mentawai,,-1.75,99.75
1956,7,14.0,3.0,14.0,10.0,kepulauan riau,32.53,0.75,104.75
1956,7,15.0,1.0,15.0,1.0,kerinci,15.289999,-2.25,101.25
1956,7,61.0,4.0,61.0,6.0,ketapang,20.880001,-1.25,110.75
1956,7,33.0,10.0,33.0,10.0,klaten,12.68,-7.75,110.75
1956,7,51.0,5.0,51.0,5.0,klungkung,,-8.25,115.75
1956,7,74.0,4.0,74.0,4.0,kolaka,7.3599997,-3.75,121.75
1956,7,63.0,2.0,63.0,2.0,kota baru,14.7300005,-2.75,116.25
1956,7,12.0,73.0,12.0,73.0,kota pematang siantar,17.42,2.75,99.25
1956,7,62.0,1.0,62.0,1.0,kotawaringin barat,27.810001,-2.25,111.75
1956,7,62.0,2.0,62.0,2.0,kotawaringin timur,30.5,-2.75,112.75
1956,7,,,14.0,1.0,kuantan sengingi,15.63,-0.25,101.75
1956,7,33.0,19.0,33.0,19.0,kudus,0.61,-6.75,111.25
1956,7,34.0,1.0,34.0,1.0,kulon progo,18.17,-7.75,110.25
1956,7,32.0,10.0,32.0,10.0,kuningan,,-6.75,108.75
1956,7,53.0,3.0,53.0,3.0,kupang,7.25,-9.75,123.75
1956,7,64.0,2.0,64.0,3.0,kutai,16.039999,0.25,116.75
1956,7,,,64.0,2.0,kutai barat,15.639999,-0.25,115.75
1956,7,,,64.0,4.0,kutai timur,28.929998,1.25,116.75
1956,7,12.0,5.0,12.0,7.0,labuhan batu,23.82,2.25,99.75
1956,7,16.0,4.0,16.0,4.0,lahat,17.960001,-3.75,103.25
1956,7,35.0,24.0,35.0,24.0,lamongan,,-6.75,112.25
1956,7,18.0,4.0,18.0,1.0,lampung barat,18.939999,-5.25,104.25
1956,7,18.0,1.0,18.0,3.0,lampung selatan,12.38,-5.25,105.25
1956,7,18.0,2.0,18.0,5.0,lampung tengah,12.24,-4.75,105.25
1956,7,,,18.0,4.0,lampung timur,12.81,-4.75,105.75
1956,7,18.0,3.0,18.0,6.0,lampung utara,21.0,-4.25,104.75
1956,7,12.0,11.0,12.0,13.0,langkat,19.15,3.75,98.25
1956,7,54.0,5.0,54.0,,lautem,,-8.25,126.75
1956,7,32.0,2.0,32.0,2.0,lebak,28.929998,-6.75,106.25
1956,7,54.0,10.0,54.0,,likuisa,,5.75,139.75
1956,7,13.0,7.0,13.0,8.0,lima puluh koto,17.710001,0.25,100.25
1956,7,52.0,1.0,52.0,1.0,lombok barat,,-8.25,116.25
1956,7,52.0,2.0,52.0,2.0,lombok tengah,13.06,-8.75,116.25
1956,7,52.0,3.0,52.0,3.0,lombok timur,,-8.25,116.75
1956,7,35.0,8.0,35.0,8.0,lumajang,10.809999,-8.25,113.25
1956,7,73.0,17.0,73.0,17.0,luwu,11.36,-2.25,120.75
1956,7,,,73.0,22.0,luwu utara,13.31,-2.75,120.25
1956,7,72.0,1.0,72.0,2.0,luwuk/banggai,11.0,-0.75,123.25
1956,7,35.0,19.0,35.0,19.0,madiun,14.58,-7.75,111.75
1956,7,35.0,77.0,35.0,77.0,madiun,14.58,-7.75,111.75
1956,7,33.0,8.0,33.0,8.0,magelang,10.57,-7.25,110.25
1956,7,33.0,71.0,33.0,71.0,magelang,10.57,-7.25,110.25
1956,7,35.0,20.0,35.0,20.0,magetan,14.58,-7.75,111.75
1956,7,32.0,12.0,32.0,12.0,majalengka,4.6,-6.75,108.25
1956,7,73.0,20.0,73.0,20.0,majene,,-3.75,118.75
1956,7,35.0,7.0,35.0,7.0,malang,28.2,-8.25,112.75
1956,7,35.0,73.0,35.0,73.0,malang,28.2,-8.25,112.75
1956,7,,,64.0,6.0,malinau,32.03,3.75,116.75
1956,7,81.0,2.0,81.0,3.0,maluku tengah,34.370003,-3.25,128.75
1956,7,81.0,1.0,81.0,2.0,maluku tenggara,,-7.25,131.75
1956,7,81.0,3.0,82.0,,maluku utara,,1.75,128.25
1956,7,73.0,21.0,73.0,21.0,mamuju,11.89,-1.75,119.75
1956,7,71.0,72.0,71.0,,manado,23.83,1.25,124.75
1956,7,54.0,7.0,54.0,,manatuto,10.780001,-8.75,126.25
1956,7,,,12.0,2.0,mandailing natal,28.59,0.75,99.25
1956,7,53.0,12.0,53.0,,manggarai,,-8.25,120.25
1956,7,82.0,7.0,91.0,2.0,manokwari,,-1.25,134.25
1956,7,54.0,3.0,54.0,,manufahi,,5.75,139.75
1956,7,73.0,8.0,73.0,8.0,maros,7.7699995,-4.75,119.75
1956,7,,,52.0,71.0,mataram,13.31,-2.75,120.25
1956,7,12.0,75.0,12.0,75.0,medan,17.6,3.75,98.75
1956,7,,,15.0,2.0,merangin,9.08,-1.25,102.25
1956,7,82.0,1.0,93.0,1.0,merauke,23.66,-6.75,139.25
1956,7,,,18.0,72.0,metro,12.38,-5.25,105.25
1956,7,71.0,3.0,71.0,4.0,minahasa,23.83,1.25,124.75
1956,7,35.0,16.0,35.0,16.0,mojokerto,5.19,-7.25,112.75
1956,7,35.0,76.0,35.0,76.0,mojokerto,5.19,-7.25,112.75
1956,7,,,72.0,3.0,morowali,19.02,-1.75,121.75
1956,7,16.0,3.0,16.0,3.0,muara enim,16.95,-3.75,103.75
1956,7,,,15.0,5.0,muaro jambi,5.4900002,-1.25,103.75
1956,7,74.0,2.0,74.0,2.0,muna,,-4.75,122.75
1956,7,16.0,6.0,16.0,6.0,musi banyu asin,7.4300003,-2.25,104.25
1956,7,16.0,5.0,16.0,5.0,musi rawas,13.06,-2.75,102.75
1956,7,,,92.0,2.0,nabire,,-3.25,135.25
1956,7,53.0,11.0,53.0,12.0,ngada,,-8.25,121.25
1956,7,35.0,18.0,35.0,18.0,nganjuk,7.12,-7.75,112.25
1956,7,35.0,21.0,35.0,21.0,ngawi,3.98,-7.25,111.75
1956,7,12.0,1.0,12.0,1.0,nias,,1.25,97.75
1956,7,16.0,2.0,16.0,2.0,ogan komering ilir,11.4800005,-3.25,105.25
1956,7,16.0,1.0,16.0,1.0,ogan komering ulu,21.5,-4.25,104.25
1956,7,35.0,1.0,35.0,1.0,pacitan,33.2,-8.25,111.25
1956,7,13.0,71.0,13.0,71.0,padang,25.03,-0.75,100.25
1956,7,13.0,74.0,13.0,74.0,padang panjang,14.51,-0.25,100.25
1956,7,13.0,5.0,13.0,6.0,padang pariaman,25.03,-0.75,100.25
1956,7,62.0,71.0,62.0,71.0,palangka raya,20.92,-2.25,113.75
1956,7,16.0,71.0,16.0,71.0,palembang,7.8,-2.75,104.75
1956,7,,,72.0,71.0,palu,9.440001,-0.75,119.75
1956,7,35.0,28.0,35.0,28.0,pamekasan,,-6.75,113.75
1956,7,32.0,1.0,32.0,1.0,pandeglang,27.55,-6.75,105.75
1956,7,73.0,9.0,73.0,9.0,pangkajene kepulauan,7.7699995,-4.75,119.75
1956,7,16.0,72.0,16.0,72.0,pangkal pinang,,-2.25,106.25
1956,7,82.0,4.0,,,paniai,22.22,-3.25,136.75
1956,7,73.0,72.0,73.0,72.0,pare-pare,8.0,-4.25,119.75
1956,7,13.0,8.0,13.0,9.0,pasaman,22.53,0.25,99.75
1956,7,64.0,1.0,64.0,1.0,pasir,20.05,-1.75,116.25
1956,7,35.0,14.0,35.0,14.0,pasuruan,5.6,-7.75,112.75
1956,7,35.0,75.0,35.0,75.0,pasuruan,5.6,-7.75,112.75
1956,7,33.0,18.0,33.0,18.0,pati,0.61,-6.75,111.25
1956,7,13.0,76.0,13.0,76.0,payakumbuh,9.46,-0.25,100.75
1956,7,33.0,26.0,33.0,26.0,pekalongan,,-6.75,109.75
1956,7,33.0,75.0,33.0,75.0,pekalongan,,-6.75,109.75
1956,7,14.0,71.0,14.0,71.0,pekan baru,14.839999,0.75,101.25
1956,7,,,14.0,4.0,pelalawan,16.02,0.25,102.25
1956,7,33.0,27.0,33.0,27.0,pemalang,,-6.75,109.25
1956,7,,,12.0,73.0,pematang siantar,17.42,2.75,99.25
1956,7,13.0,1.0,13.0,2.0,pesisir selatan,32.15,-1.25,100.75
1956,7,11.0,7.0,11.0,9.0,pidie,11.9800005,5.25,95.75
1956,7,73.0,15.0,73.0,15.0,pinrang,5.0299997,-3.75,119.75
1956,7,73.0,19.0,73.0,19.0,polewali mamasa,12.5,-3.25,119.25
1956,7,35.0,2.0,35.0,2.0,ponorogo,14.58,-7.75,111.75
1956,7,61.0,2.0,61.0,4.0,pontianak,18.539999,0.25,109.25
1956,7,61.0,71.0,61.0,71.0,pontianak,18.539999,0.25,109.25
1956,7,72.0,2.0,72.0,4.0,poso,22.060001,-1.25,121.25
1956,7,35.0,13.0,35.0,13.0,probolinggo,7.7400002,-7.75,113.25
1956,7,35.0,74.0,35.0,74.0,probolinggo,7.7400002,-7.75,113.25
1956,7,33.0,3.0,33.0,3.0,purbalingga,17.57,-7.25,109.75
1956,7,32.0,16.0,32.0,16.0,purwakarta,5.8599997,-6.75,107.25
1956,7,33.0,6.0,33.0,6.0,purworejo,18.17,-7.75,110.25
1956,7,,,17.0,2.0,rejang lebong,14.32,-3.25,102.75
1956,7,33.0,17.0,33.0,17.0,rembang,,-6.75,111.75
1956,7,,,14.0,9.0,rokan hilir,,1.75,124.75
1956,7,,,14.0,7.0,rokan hulu,13.43,0.75,100.25
1956,7,11.0,72.0,11.0,72.0,sabang,,5.75,95.25
1956,7,33.0,73.0,33.0,73.0,salatiga,6.18,-7.25,110.75
1956,7,64.0,72.0,64.0,72.0,samarinda,15.589999,-0.25,117.25
1956,7,61.0,1.0,61.0,1.0,sambas,,1.75,109.25
1956,7,35.0,27.0,35.0,27.0,sampang,,-6.75,113.25
1956,7,61.0,3.0,61.0,5.0,sanggau,23.789999,0.25,110.25
1956,7,71.0,4.0,71.0,,sangihe talaud,,3.75,126.25
1956,7,15.0,3.0,15.0,,sarko (sarolangun bangko),9.9800005,-2.25,102.75
1956,7,,,15.0,3.0,sarolangun,9.9800005,-2.25,102.75
1956,7,13.0,73.0,13.0,73.0,sawah lunto,16.689999,-0.75,100.75
1956,7,13.0,3.0,13.0,4.0,sawahlunto/sijunjung,15.83,-0.75,101.25
1956,7,73.0,1.0,73.0,1.0,selayar,,-5.75,120.75
1956,7,33.0,22.0,33.0,22.0,semarang,6.18,-7.25,110.75
1956,7,33.0,74.0,33.0,74.0,semarang,6.18,-7.25,110.75
1956,7,32.0,20.0,32.0,20.0,serang,15.38,-6.25,106.25
1956,7,,,14.0,5.0,siak,14.839999,0.75,101.25
1956,7,12.0,71.0,12.0,71.0,sibolga,,1.75,98.75
1956,7,73.0,14.0,73.0,14.0,sidenreng rappang,5.0299997,-3.75,119.75
1956,7,35.0,15.0,35.0,15.0,sidoarjo,5.19,-7.25,112.75
1956,7,53.0,9.0,53.0,10.0,sikka,,-8.25,122.25
1956,7,12.0,7.0,12.0,9.0,simalungun,17.42,2.75,99.25
1956,7,73.0,7.0,73.0,7.0,sinjai,19.72,-5.25,120.25
1956,7,61.0,5.0,61.0,7.0,sintang,21.6,0.25,112.25
1956,7,35.0,12.0,35.0,12.0,situbondo,0.4,-7.75,114.25
1956,7,34.0,4.0,34.0,4.0,sleman,12.68,-7.75,110.75
1956,7,13.0,2.0,13.0,3.0,solok,32.15,-1.25,100.75
1956,7,73.0,12.0,73.0,12.0,soppeng,8.0,-4.25,119.75
1956,7,82.0,6.0,,,sorong,46.260002,-0.75,132.25
1956,7,33.0,14.0,33.0,14.0,sragen,3.06,-7.25,111.25
1956,7,32.0,15.0,32.0,15.0,subang,4.91,-6.25,107.75
1956,7,32.0,4.0,32.0,4.0,sukabumi,15.31,-6.75,106.75
1956,7,32.0,72.0,32.0,72.0,sukabumi,15.31,-6.75,106.75
1956,7,33.0,11.0,33.0,11.0,sukoharjo,6.08,-7.75,111.25
1956,7,53.0,1.0,53.0,,sumba barat,,-9.25,119.25
1956,7,53.0,2.0,53.0,2.0,sumba timur,1.8399999,-9.75,120.25
1956,7,52.0,4.0,52.0,4.0,sumbawa,5.38,-8.75,117.75
1956,7,32.0,13.0,32.0,13.0,sumedang,8.79,-6.75,107.75
1956,7,35.0,29.0,35.0,29.0,sumenep,,-6.75,114.25
1956,7,35.0,78.0,35.0,78.0,surabaya,,-6.75,112.75
1956,7,33.0,72.0,33.0,72.0,surakarta,12.68,-7.75,110.75
1956,7,63.0,9.0,63.0,9.0,tabalong,5.84,-2.25,115.25
1956,7,51.0,2.0,51.0,2.0,tabanan,8.95,-8.25,115.25
1956,7,73.0,5.0,73.0,5.0,takalar,,-5.25,119.25
1956,7,73.0,18.0,73.0,18.0,tana toraja,9.86,-2.75,119.75
1956,7,13.0,4.0,13.0,5.0,tanah datar,14.51,-0.25,100.25
1956,7,63.0,1.0,63.0,1.0,tanah laut,16.97,-3.75,114.75
1956,7,32.0,19.0,32.0,19.0,tangerang,8.2,-6.25,106.75
1956,7,32.0,75.0,32.0,75.0,tangerang,8.2,-6.25,106.75
1956,7,,,18.0,2.0,tanggamus,13.43,-5.25,104.75
1956,7,12.0,72.0,12.0,72.0,tanjung balai,16.01,2.75,99.75
1956,7,15.0,5.0,,,tanjung jabung,9.2300005,-0.75,103.25
1956,7,,,15.0,7.0,tanjung jabung barat,8.2,-6.25,106.75
1956,7,,,15.0,6.0,tanjung jabung timur,8.2,-6.25,106.75
1956,7,12.0,2.0,12.0,3.0,tapanuli selatan,24.61,1.75,99.25
1956,7,12.0,3.0,12.0,4.0,tapanuli tengah,,1.75,98.75
1956,7,12.0,4.0,12.0,5.0,tapanuli utara,19.55,2.25,98.75
1956,7,63.0,5.0,63.0,5.0,tapin,7.4300003,-2.75,115.25
1956,7,,,64.0,73.0,tarakan,,3.25,117.75
1956,7,32.0,8.0,32.0,8.0,tasikmalaya,26.98,-7.25,108.25
1956,7,12.0,74.0,12.0,74.0,tebing tinggi,18.33,3.25,99.25
1956,7,,,15.0,8.0,tebo,5.6,-7.75,112.75
1956,7,33.0,28.0,33.0,28.0,tegal,,-6.75,109.25
1956,7,33.0,76.0,33.0,76.0,tegal,,-6.75,109.25
1956,7,33.0,23.0,33.0,23.0,temanggung,10.57,-7.25,110.25
1956,7,53.0,4.0,53.0,,timor tengah selatan,8.38,-9.75,124.25
1956,7,53.0,5.0,53.0,,timor tengah utara,7.71,-9.25,124.25
1956,7,,,12.0,6.0,toba samosir,17.42,2.75,99.25
1956,7,35.0,3.0,35.0,3.0,trenggalek,16.26,-8.25,111.75
1956,7,35.0,23.0,35.0,23.0,tuban,,-6.75,112.25
1956,7,,,18.0,8.0,tulangbawang,14.51,-4.25,105.75
1956,7,35.0,4.0,35.0,4.0,tulungagung,16.33,-8.25,112.25
1956,7,73.0,71.0,73.0,71.0,ujung pandang,,-5.25,119.25
1956,7,54.0,4.0,54.0,,vikeke,14.99,-8.75,126.75
1956,7,73.0,13.0,73.0,13.0,wajo,16.41,-4.25,120.25
1956,7,,,18.0,7.0,way kanan,19.27,-4.75,104.25
1956,7,33.0,12.0,33.0,12.0,wonogiri,6.08,-7.75,111.25
1956,7,33.0,7.0,33.0,7.0,wonosobo,10.57,-7.25,110.25
